signal_date,effective_trade_date,fund,signal_family,signal_name,signal_direction,signal_strength,target_level,source_snapshot,source_public_date,staleness_days,sector,industry,security_key,confidence_level,notes
2024-11-14,2024-11-15,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.34995507,0.04995507,2024-09-30,2024-11-14,45,Materials,,,medium,net_weight_change=0.049955; flow_score=3
2024-11-14,2024-11-15,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.11007167,0.01007167,2024-09-30,2024-11-14,45,Real Estate,,,medium,net_weight_change=0.010072; flow_score=1
2024-11-14,2024-11-15,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.48651513,0.28651513,2024-09-30,2024-11-14,45,Technology,,,medium,net_weight_change=0.286515; flow_score=2
2024-11-14,2024-11-15,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2024-09-30,2024-11-14,45,Utilities,,,low,No sector-specific filing delta for this period.
2025-02-18,2025-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03015400,PIF:2024-12-31|NBIM:2024-06-30,PIF:2025-02-14|NBIM:2024-08-14,,Communication Services,,,low,Cross-fund confirmation condition not satisfied.
2025-02-18,2025-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.57595743,0.13532800,PIF:2024-12-31|NBIM:2024-06-30,PIF:2025-02-14|NBIM:2024-08-14,,Consumer Discretionary,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2025-02-18,2025-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.05059600,PIF:2024-12-31|NBIM:2024-06-30,PIF:2025-02-14|NBIM:2024-08-14,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2025-02-18,2025-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03594100,PIF:2024-12-31|NBIM:2024-06-30,PIF:2025-02-14|NBIM:2024-08-14,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2025-02-18,2025-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.14874500,PIF:2024-12-31|NBIM:2024-06-30,PIF:2025-02-14|NBIM:2024-08-14,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2025-02-18,2025-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.11000700,PIF:2024-12-31|NBIM:2024-06-30,PIF:2025-02-14|NBIM:2024-08-14,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2025-02-18,2025-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.12566100,PIF:2024-12-31|NBIM:2024-06-30,PIF:2025-02-14|NBIM:2024-08-14,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2025-02-18,2025-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03539000,PIF:2024-12-31|NBIM:2024-06-30,PIF:2025-02-14|NBIM:2024-08-14,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2025-02-18,2025-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04959600,PIF:2024-12-31|NBIM:2024-06-30,PIF:2025-02-14|NBIM:2024-08-14,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2025-02-18,2025-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.25545200,PIF:2024-12-31|NBIM:2024-06-30,PIF:2025-02-14|NBIM:2024-08-14,,Technology,,,low,Cross-fund confirmation condition not satisfied.
2025-02-18,2025-02-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02313000,PIF:2024-12-31|NBIM:2024-06-30,PIF:2025-02-14|NBIM:2024-08-14,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2025-02-14,2025-02-18,PIF,pif_exposure,visible_sleeve_regime,stable,0.30000000,26,2024-12-31,2025-02-14,45,,,,medium,holding_count=26; flow_score=3; count_change_pct=0.000000
2025-02-14,2025-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.02458395,0.32861521,2024-12-31,2025-02-14,45,Communication Services,,,medium,net_weight_change=0.024584; flow_score=0
2025-02-14,2025-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.43486543,0.31403156,2024-12-31,2025-02-14,45,Consumer Discretionary,,,medium,net_weight_change=0.034865; flow_score=4
2025-02-14,2025-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.10790809,0.00000000,2024-12-31,2025-02-14,45,Consumer Staples,,,medium,net_weight_change=-0.007908; flow_score=-1
2025-02-14,2025-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2024-12-31,2025-02-14,45,Energy,,,low,No sector-specific filing delta for this period.
2025-02-14,2025-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00147165,0.02253130,2024-12-31,2025-02-14,45,Financials,,,low,net_weight_change=0.001472; flow_score=0
2025-02-14,2025-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00020692,0.00438522,2024-12-31,2025-02-14,45,Health Care,,,low,net_weight_change=-0.000207; flow_score=0
2025-02-14,2025-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00463594,0.04133679,2024-12-31,2025-02-14,45,Industrials,,,low,net_weight_change=0.004636; flow_score=0
2025-02-14,2025-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00458530,0.04536977,2024-12-31,2025-02-14,45,Materials,,,low,net_weight_change=-0.004585; flow_score=0
2025-02-14,2025-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00154849,0.00852318,2024-12-31,2025-02-14,45,Real Estate,,,low,net_weight_change=-0.001548; flow_score=0
2025-02-14,2025-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.05130816,0.23520697,2024-12-31,2025-02-14,45,Technology,,,medium,net_weight_change=-0.051308; flow_score=0
2025-02-14,2025-02-18,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2024-12-31,2025-02-14,45,Utilities,,,low,No sector-specific filing delta for this period.
2025-02-26,2025-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02862400,PIF:2024-12-31|NBIM:2024-12-31,PIF:2025-02-14|NBIM:2025-02-25,,Communication Services,,,low,Cross-fund confirmation condition not satisfied.
2025-02-26,2025-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.58479743,0.14263000,PIF:2024-12-31|NBIM:2024-12-31,PIF:2025-02-14|NBIM:2025-02-25,,Consumer Discretionary,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2025-02-26,2025-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04612500,PIF:2024-12-31|NBIM:2024-12-31,PIF:2025-02-14|NBIM:2025-02-25,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2025-02-26,2025-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03142000,PIF:2024-12-31|NBIM:2024-12-31,PIF:2025-02-14|NBIM:2025-02-25,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2025-02-26,2025-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.15374100,PIF:2024-12-31|NBIM:2024-12-31,PIF:2025-02-14|NBIM:2025-02-25,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2025-02-26,2025-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.09823400,PIF:2024-12-31|NBIM:2024-12-31,PIF:2025-02-14|NBIM:2025-02-25,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2025-02-26,2025-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.12650600,PIF:2024-12-31|NBIM:2024-12-31,PIF:2025-02-14|NBIM:2025-02-25,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2025-02-26,2025-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03073600,PIF:2024-12-31|NBIM:2024-12-31,PIF:2025-02-14|NBIM:2025-02-25,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2025-02-26,2025-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04884900,PIF:2024-12-31|NBIM:2024-12-31,PIF:2025-02-14|NBIM:2025-02-25,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2025-02-26,2025-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.27004500,PIF:2024-12-31|NBIM:2024-12-31,PIF:2025-02-14|NBIM:2025-02-25,,Technology,,,low,Cross-fund confirmation condition not satisfied.
2025-02-26,2025-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02309000,PIF:2024-12-31|NBIM:2024-12-31,PIF:2025-02-14|NBIM:2025-02-25,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2025-02-25,2025-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.02862400,0.02862400,2024-12-31,2025-02-25,56,Communication Services,,,low,Sector not in current NBIM top-3 weights.
2025-02-25,2025-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.14263000,0.14263000,2024-12-31,2025-02-25,56,Consumer Discretionary,,,high,Sector ranked in current top-3 NBIM weights.
2025-02-25,2025-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.04612500,0.04612500,2024-12-31,2025-02-25,56,Consumer Staples,,,low,Sector not in current NBIM top-3 weights.
2025-02-25,2025-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.03142000,0.03142000,2024-12-31,2025-02-25,56,Energy,,,low,Sector not in current NBIM top-3 weights.
2025-02-25,2025-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.15374100,0.15374100,2024-12-31,2025-02-25,56,Financials,,,high,Sector ranked in current top-3 NBIM weights.
2025-02-25,2025-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.09823400,0.09823400,2024-12-31,2025-02-25,56,Health Care,,,low,Sector not in current NBIM top-3 weights.
2025-02-25,2025-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.12650600,0.12650600,2024-12-31,2025-02-25,56,Industrials,,,low,Sector not in current NBIM top-3 weights.
2025-02-25,2025-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.03073600,0.03073600,2024-12-31,2025-02-25,56,Materials,,,low,Sector not in current NBIM top-3 weights.
2025-02-25,2025-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.04884900,0.04884900,2024-12-31,2025-02-25,56,Real Estate,,,low,Sector not in current NBIM top-3 weights.
2025-02-25,2025-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.27004500,0.27004500,2024-12-31,2025-02-25,56,Technology,,,high,Sector ranked in current top-3 NBIM weights.
2025-02-25,2025-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.02309000,0.02309000,2024-12-31,2025-02-25,56,Utilities,,,low,Sector not in current NBIM top-3 weights.
2025-02-25,2025-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00153000,0.02862400,2024-12-31,2025-02-25,56,Communication Services,,,medium,weight_change=-0.001530; accumulations=55; reductions=102
2025-02-25,2025-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,overweight,0.00730200,0.14263000,2024-12-31,2025-02-25,56,Consumer Discretionary,,,high,weight_change=0.007302; accumulations=504; reductions=632
2025-02-25,2025-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00447100,0.04612500,2024-12-31,2025-02-25,56,Consumer Staples,,,medium,weight_change=-0.004471; accumulations=179; reductions=239
2025-02-25,2025-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00452100,0.03142000,2024-12-31,2025-02-25,56,Energy,,,medium,weight_change=-0.004521; accumulations=75; reductions=86
2025-02-25,2025-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00499600,0.15374100,2024-12-31,2025-02-25,56,Financials,,,medium,weight_change=0.004996; accumulations=421; reductions=471
2025-02-25,2025-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.01177300,0.09823400,2024-12-31,2025-02-25,56,Health Care,,,high,weight_change=-0.011773; accumulations=274; reductions=336
2025-02-25,2025-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00084500,0.12650600,2024-12-31,2025-02-25,56,Industrials,,,medium,weight_change=0.000845; accumulations=622; reductions=732
2025-02-25,2025-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00465400,0.03073600,2024-12-31,2025-02-25,56,Materials,,,medium,weight_change=-0.004654; accumulations=214; reductions=253
2025-02-25,2025-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00074700,0.04884900,2024-12-31,2025-02-25,56,Real Estate,,,medium,weight_change=-0.000747; accumulations=219; reductions=272
2025-02-25,2025-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,overweight,0.01459300,0.27004500,2024-12-31,2025-02-25,56,Technology,,,high,weight_change=0.014593; accumulations=353; reductions=489
2025-02-25,2025-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00004000,0.02309000,2024-12-31,2025-02-25,56,Utilities,,,medium,weight_change=-0.000040; accumulations=110; reductions=92
2025-05-16,2025-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02862400,PIF:2025-03-31|NBIM:2024-12-31,PIF:2025-05-15|NBIM:2025-02-25,,Communication Services,,,low,Cross-fund confirmation condition not satisfied.
2025-05-16,2025-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.39555244,0.14263000,PIF:2025-03-31|NBIM:2024-12-31,PIF:2025-05-15|NBIM:2025-02-25,,Consumer Discretionary,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2025-05-16,2025-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04612500,PIF:2025-03-31|NBIM:2024-12-31,PIF:2025-05-15|NBIM:2025-02-25,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2025-05-16,2025-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03142000,PIF:2025-03-31|NBIM:2024-12-31,PIF:2025-05-15|NBIM:2025-02-25,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2025-05-16,2025-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.15374100,PIF:2025-03-31|NBIM:2024-12-31,PIF:2025-05-15|NBIM:2025-02-25,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2025-05-16,2025-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.09823400,PIF:2025-03-31|NBIM:2024-12-31,PIF:2025-05-15|NBIM:2025-02-25,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2025-05-16,2025-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.12650600,PIF:2025-03-31|NBIM:2024-12-31,PIF:2025-05-15|NBIM:2025-02-25,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2025-05-16,2025-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03073600,PIF:2025-03-31|NBIM:2024-12-31,PIF:2025-05-15|NBIM:2025-02-25,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2025-05-16,2025-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04884900,PIF:2025-03-31|NBIM:2024-12-31,PIF:2025-05-15|NBIM:2025-02-25,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2025-05-16,2025-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.32789710,0.27004500,PIF:2025-03-31|NBIM:2024-12-31,PIF:2025-05-15|NBIM:2025-02-25,,Technology,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2025-05-16,2025-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02309000,PIF:2025-03-31|NBIM:2024-12-31,PIF:2025-05-15|NBIM:2025-02-25,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2025-05-15,2025-05-16,PIF,pif_exposure,visible_sleeve_regime,stable,0.10000000,25,2025-03-31,2025-05-15,45,,,,medium,holding_count=25; flow_score=1; count_change_pct=-0.038462
2025-05-15,2025-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.20308544,0.33170065,2025-03-31,2025-05-15,45,Communication Services,,,medium,net_weight_change=0.003085; flow_score=-2
2025-05-15,2025-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.24562044,0.26841112,2025-03-31,2025-05-15,45,Consumer Discretionary,,,medium,net_weight_change=-0.045620; flow_score=2
2025-05-15,2025-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-03-31,2025-05-15,45,Consumer Staples,,,low,No sector-specific filing delta for this period.
2025-05-15,2025-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-03-31,2025-05-15,45,Energy,,,low,No sector-specific filing delta for this period.
2025-05-15,2025-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00094706,0.02158424,2025-03-31,2025-05-15,45,Financials,,,low,net_weight_change=-0.000947; flow_score=0
2025-05-15,2025-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00192074,0.00630596,2025-03-31,2025-05-15,45,Health Care,,,low,net_weight_change=0.001921; flow_score=0
2025-05-15,2025-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00490520,0.03643159,2025-03-31,2025-05-15,45,Industrials,,,low,net_weight_change=-0.004905; flow_score=0
2025-05-15,2025-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.10282820,0.04819797,2025-03-31,2025-05-15,45,Materials,,,medium,net_weight_change=0.002828; flow_score=1
2025-05-15,2025-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00037925,0.00890243,2025-03-31,2025-05-15,45,Real Estate,,,low,net_weight_change=0.000379; flow_score=0
2025-05-15,2025-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.04325910,0.27846607,2025-03-31,2025-05-15,45,Technology,,,medium,net_weight_change=0.043259; flow_score=0
2025-05-15,2025-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2025-03-31,2025-05-15,45,Utilities,,,low,No sector-specific filing delta for this period.
2025-08-13,2025-08-13,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02892200,PIF:2025-03-31|NBIM:2025-06-30,PIF:2025-05-15|NBIM:2025-08-12,,Communication Services,,,low,Cross-fund confirmation condition not satisfied.
2025-08-13,2025-08-13,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.38825044,0.13628100,PIF:2025-03-31|NBIM:2025-06-30,PIF:2025-05-15|NBIM:2025-08-12,,Consumer Discretionary,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2025-08-13,2025-08-13,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04397200,PIF:2025-03-31|NBIM:2025-06-30,PIF:2025-05-15|NBIM:2025-08-12,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2025-08-13,2025-08-13,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02872600,PIF:2025-03-31|NBIM:2025-06-30,PIF:2025-05-15|NBIM:2025-08-12,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2025-08-13,2025-08-13,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.16719800,PIF:2025-03-31|NBIM:2025-06-30,PIF:2025-05-15|NBIM:2025-08-12,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2025-08-13,2025-08-13,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.09085100,PIF:2025-03-31|NBIM:2025-06-30,PIF:2025-05-15|NBIM:2025-08-12,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2025-08-13,2025-08-13,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.13109200,PIF:2025-03-31|NBIM:2025-06-30,PIF:2025-05-15|NBIM:2025-08-12,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2025-08-13,2025-08-13,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03067400,PIF:2025-03-31|NBIM:2025-06-30,PIF:2025-05-15|NBIM:2025-08-12,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2025-08-13,2025-08-13,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04682200,PIF:2025-03-31|NBIM:2025-06-30,PIF:2025-05-15|NBIM:2025-08-12,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2025-08-13,2025-08-13,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.31516410,0.27097500,PIF:2025-03-31|NBIM:2025-06-30,PIF:2025-05-15|NBIM:2025-08-12,,Technology,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2025-08-13,2025-08-13,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02448700,PIF:2025-03-31|NBIM:2025-06-30,PIF:2025-05-15|NBIM:2025-08-12,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2025-08-12,2025-08-13,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.02892200,0.02892200,2025-06-30,2025-08-12,43,Communication Services,,,low,Sector not in current NBIM top-3 weights.
2025-08-12,2025-08-13,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.13628100,0.13628100,2025-06-30,2025-08-12,43,Consumer Discretionary,,,high,Sector ranked in current top-3 NBIM weights.
2025-08-12,2025-08-13,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.04397200,0.04397200,2025-06-30,2025-08-12,43,Consumer Staples,,,low,Sector not in current NBIM top-3 weights.
2025-08-12,2025-08-13,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.02872600,0.02872600,2025-06-30,2025-08-12,43,Energy,,,low,Sector not in current NBIM top-3 weights.
2025-08-12,2025-08-13,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.16719800,0.16719800,2025-06-30,2025-08-12,43,Financials,,,high,Sector ranked in current top-3 NBIM weights.
2025-08-12,2025-08-13,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.09085100,0.09085100,2025-06-30,2025-08-12,43,Health Care,,,low,Sector not in current NBIM top-3 weights.
2025-08-12,2025-08-13,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.13109200,0.13109200,2025-06-30,2025-08-12,43,Industrials,,,low,Sector not in current NBIM top-3 weights.
2025-08-12,2025-08-13,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.03067400,0.03067400,2025-06-30,2025-08-12,43,Materials,,,low,Sector not in current NBIM top-3 weights.
2025-08-12,2025-08-13,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.04682200,0.04682200,2025-06-30,2025-08-12,43,Real Estate,,,low,Sector not in current NBIM top-3 weights.
2025-08-12,2025-08-13,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.27097500,0.27097500,2025-06-30,2025-08-12,43,Technology,,,high,Sector ranked in current top-3 NBIM weights.
2025-08-12,2025-08-13,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.02448700,0.02448700,2025-06-30,2025-08-12,43,Utilities,,,low,Sector not in current NBIM top-3 weights.
2025-08-12,2025-08-13,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00029800,0.02892200,2025-06-30,2025-08-12,43,Communication Services,,,medium,weight_change=0.000298; accumulations=47; reductions=103
2025-08-12,2025-08-13,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.00634900,0.13628100,2025-06-30,2025-08-12,43,Consumer Discretionary,,,high,weight_change=-0.006349; accumulations=449; reductions=644
2025-08-12,2025-08-13,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00215300,0.04397200,2025-06-30,2025-08-12,43,Consumer Staples,,,medium,weight_change=-0.002153; accumulations=168; reductions=276
2025-08-12,2025-08-13,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00269400,0.02872600,2025-06-30,2025-08-12,43,Energy,,,medium,weight_change=-0.002694; accumulations=59; reductions=85
2025-08-12,2025-08-13,NBIM,nbim_industry_weight_change,sector_weight_change,overweight,0.01345700,0.16719800,2025-06-30,2025-08-12,43,Financials,,,high,weight_change=0.013457; accumulations=405; reductions=453
2025-08-12,2025-08-13,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.00738300,0.09085100,2025-06-30,2025-08-12,43,Health Care,,,high,weight_change=-0.007383; accumulations=244; reductions=326
2025-08-12,2025-08-13,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00458600,0.13109200,2025-06-30,2025-08-12,43,Industrials,,,medium,weight_change=0.004586; accumulations=481; reductions=852
2025-08-12,2025-08-13,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00006200,0.03067400,2025-06-30,2025-08-12,43,Materials,,,medium,weight_change=-0.000062; accumulations=173; reductions=288
2025-08-12,2025-08-13,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00202700,0.04682200,2025-06-30,2025-08-12,43,Real Estate,,,medium,weight_change=-0.002027; accumulations=161; reductions=289
2025-08-12,2025-08-13,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00093000,0.27097500,2025-06-30,2025-08-12,43,Technology,,,medium,weight_change=0.000930; accumulations=325; reductions=473
2025-08-12,2025-08-13,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00139700,0.02448700,2025-06-30,2025-08-12,43,Utilities,,,medium,weight_change=0.001397; accumulations=81; reductions=108
2025-08-15,2025-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02892200,PIF:2025-06-30|NBIM:2025-06-30,PIF:2025-08-14|NBIM:2025-08-12,,Communication Services,,,low,Cross-fund confirmation condition not satisfied.
2025-08-15,2025-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.13628100,PIF:2025-06-30|NBIM:2025-06-30,PIF:2025-08-14|NBIM:2025-08-12,,Consumer Discretionary,,,low,Cross-fund confirmation condition not satisfied.
2025-08-15,2025-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04397200,PIF:2025-06-30|NBIM:2025-06-30,PIF:2025-08-14|NBIM:2025-08-12,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2025-08-15,2025-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02872600,PIF:2025-06-30|NBIM:2025-06-30,PIF:2025-08-14|NBIM:2025-08-12,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2025-08-15,2025-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.16719800,PIF:2025-06-30|NBIM:2025-06-30,PIF:2025-08-14|NBIM:2025-08-12,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2025-08-15,2025-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.09085100,PIF:2025-06-30|NBIM:2025-06-30,PIF:2025-08-14|NBIM:2025-08-12,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
